basename,image_path,mask_path,width,height
.._.._label-studio_label-studio_media_upload_5_290ef38a-anonymised_6809-072,/kaggle/working/images/train/anonymised_6809-072.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_290ef38a-anonymised_6809-072.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ee7aa904-anonymised_6809-073,/kaggle/working/images/train/anonymised_6809-073.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ee7aa904-anonymised_6809-073.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f017f6dd-anonymised_6809-077,/kaggle/working/images/train/anonymised_6809-077.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f017f6dd-anonymised_6809-077.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_93c6f1b1-anonymised_6809-083,/kaggle/working/images/train/anonymised_6809-083.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_93c6f1b1-anonymised_6809-083.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_efa69f95-anonymised_6809-087,/kaggle/working/images/train/anonymised_6809-087.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_efa69f95-anonymised_6809-087.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_3c34aa57-anonymised_6809-094,/kaggle/working/images/train/anonymised_6809-094.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3c34aa57-anonymised_6809-094.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_40c8a82b-anonymised_6809-098,/kaggle/working/images/train/anonymised_6809-098.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_40c8a82b-anonymised_6809-098.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_188aadfa-anonymised_6809-099,/kaggle/working/images/train/anonymised_6809-099.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_188aadfa-anonymised_6809-099.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_76e3ca93-anonymised_6810-027,/kaggle/working/images/train/anonymised_6810-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_76e3ca93-anonymised_6810-027.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f2b04caa-anonymised_6810-034,/kaggle/working/images/train/anonymised_6810-034.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f2b04caa-anonymised_6810-034.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a9ab8313-anonymised_6809-098,/kaggle/working/images/train/anonymised_6809-098.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a9ab8313-anonymised_6809-098.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_4ab8ee1e-anonymised_6809-099,/kaggle/working/images/train/anonymised_6809-099.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_4ab8ee1e-anonymised_6809-099.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_473e2ad2-anonymised_6810-027,/kaggle/working/images/train/anonymised_6810-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_473e2ad2-anonymised_6810-027.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d3d09d82-anonymised_6810-034,/kaggle/working/images/train/anonymised_6810-034.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d3d09d82-anonymised_6810-034.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2f5d3350-anonymised_6810-036,/kaggle/working/images/train/anonymised_6810-036.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2f5d3350-anonymised_6810-036.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_c9ebc27c-anonymised_6813-048,/kaggle/working/images/train/anonymised_6813-048.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c9ebc27c-anonymised_6813-048.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_8fdc21ff-anonymised_6813-049,/kaggle/working/images/train/anonymised_6813-049.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8fdc21ff-anonymised_6813-049.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6a74d3d5-anonymised_6813-050,/kaggle/working/images/train/anonymised_6813-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6a74d3d5-anonymised_6813-050.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9508e1a0-anonymised_6813-052,/kaggle/working/images/train/anonymised_6813-052.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9508e1a0-anonymised_6813-052.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3ef550db-anonymised_7408-123,/kaggle/working/images/train/anonymised_7408-123.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3ef550db-anonymised_7408-123.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_55402f6f-anonymised_7408-145,/kaggle/working/images/train/anonymised_7408-145.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_55402f6f-anonymised_7408-145.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e696bc09-anonymised_7408-147,/kaggle/working/images/train/anonymised_7408-147.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e696bc09-anonymised_7408-147.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ec043ac2-anonymised_7501-043,/kaggle/working/images/train/anonymised_7501-043.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ec043ac2-anonymised_7501-043.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ef709ca2-anonymised_7501-044,/kaggle/working/images/train/anonymised_7501-044.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ef709ca2-anonymised_7501-044.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5459c0e5-anonymised_7501-050,/kaggle/working/images/train/anonymised_7501-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5459c0e5-anonymised_7501-050.png,2560,3328
.._.._label-studio_label-studio_media_upload_5_90009dee-anonymised_7501-052,/kaggle/working/images/train/anonymised_7501-052.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_90009dee-anonymised_7501-052.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8aa94c7c-anonymised_7501-054,/kaggle/working/images/train/anonymised_7501-054.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8aa94c7c-anonymised_7501-054.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_3586f86d-anonymised_7502-011,/kaggle/working/images/train/anonymised_7502-011.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3586f86d-anonymised_7502-011.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_185727f6-anonymised_7505-050,/kaggle/working/images/train/anonymised_7505-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_185727f6-anonymised_7505-050.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9d95ab96-anonymised_7505-051,/kaggle/working/images/train/anonymised_7505-051.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9d95ab96-anonymised_7505-051.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_87970192-anonymised_7505-053,/kaggle/working/images/train/anonymised_7505-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_87970192-anonymised_7505-053.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d9e8898d-anonymised_7505-054,/kaggle/working/images/train/anonymised_7505-054.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d9e8898d-anonymised_7505-054.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d4611aa6-anonymised_7505-056,/kaggle/working/images/train/anonymised_7505-056.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d4611aa6-anonymised_7505-056.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ea158d28-anonymised_7508-050,/kaggle/working/images/train/anonymised_7508-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ea158d28-anonymised_7508-050.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1995afd8-anonymised_7508-053,/kaggle/working/images/train/anonymised_7508-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1995afd8-anonymised_7508-053.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c3f7e5eb-anonymised_7508-057,/kaggle/working/images/train/anonymised_7508-057.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c3f7e5eb-anonymised_7508-057.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_05aec19f-anonymised_7508-059,/kaggle/working/images/train/anonymised_7508-059.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_05aec19f-anonymised_7508-059.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_c68d374e-anonymised_7512-027,/kaggle/working/images/train/anonymised_7512-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c68d374e-anonymised_7512-027.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_be9774b2-anonymised_7516-013,/kaggle/working/images/train/anonymised_7516-013.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_be9774b2-anonymised_7516-013.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_8318cb7c-anonymised_7601-030,/kaggle/working/images/train/anonymised_7601-030.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8318cb7c-anonymised_7601-030.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_b0e899b2-anonymised_7602-022,/kaggle/working/images/train/anonymised_7602-022.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b0e899b2-anonymised_7602-022.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_f1f9db89-anonymised_7602-024,/kaggle/working/images/train/anonymised_7602-024.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f1f9db89-anonymised_7602-024.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_90fc908f-anonymised_7604-015,/kaggle/working/images/train/anonymised_7604-015.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_90fc908f-anonymised_7604-015.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_82ad2c04-anonymised_7604-016,/kaggle/working/images/train/anonymised_7604-016.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_82ad2c04-anonymised_7604-016.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_330a7f20-anonymised_7604-017,/kaggle/working/images/train/anonymised_7604-017.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_330a7f20-anonymised_7604-017.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_b9aac19f-anonymised_7604-020,/kaggle/working/images/train/anonymised_7604-020.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b9aac19f-anonymised_7604-020.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_efdd4958-anonymised_7605-110,/kaggle/working/images/train/anonymised_7605-110.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_efdd4958-anonymised_7605-110.png,1653,2338
.._.._label-studio_label-studio_media_upload_5_7277597c-anonymised_7605-115,/kaggle/working/images/train/anonymised_7605-115.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7277597c-anonymised_7605-115.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_b8fd9e26-anonymised_7605-116,/kaggle/working/images/train/anonymised_7605-116.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b8fd9e26-anonymised_7605-116.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6b701aac-anonymised_7605-131,/kaggle/working/images/train/anonymised_7605-131.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6b701aac-anonymised_7605-131.png,3507,2480
.._.._label-studio_label-studio_media_upload_5_991d47d7-anonymised_7605-133,/kaggle/working/images/train/anonymised_7605-133.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_991d47d7-anonymised_7605-133.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d61860ef-anonymised_7605-134,/kaggle/working/images/train/anonymised_7605-134.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d61860ef-anonymised_7605-134.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3aba5a56-anonymised_7605-135,/kaggle/working/images/train/anonymised_7605-135.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3aba5a56-anonymised_7605-135.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_39cb65c2-anonymised_7605-148,/kaggle/working/images/train/anonymised_7605-148.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_39cb65c2-anonymised_7605-148.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8f47d589-anonymised_7605-149,/kaggle/working/images/train/anonymised_7605-149.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8f47d589-anonymised_7605-149.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_b25a9974-anonymised_7605-156,/kaggle/working/images/train/anonymised_7605-156.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b25a9974-anonymised_7605-156.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_347a56a4-anonymised_7605-157,/kaggle/working/images/train/anonymised_7605-157.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_347a56a4-anonymised_7605-157.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_0a2a2778-anonymised_7605-163,/kaggle/working/images/train/anonymised_7605-163.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0a2a2778-anonymised_7605-163.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_4e5a1713-anonymised_7606-046,/kaggle/working/images/train/anonymised_7606-046.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_4e5a1713-anonymised_7606-046.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_8c622407-anonymised_7609-030,/kaggle/working/images/train/anonymised_7609-030.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8c622407-anonymised_7609-030.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5435b5bc-anonymised_7610-076,/kaggle/working/images/train/anonymised_7610-076.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5435b5bc-anonymised_7610-076.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_5d4c36e8-anonymised_7611-009,/kaggle/working/images/train/anonymised_7611-009.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5d4c36e8-anonymised_7611-009.png,4960,3507
.._.._label-studio_label-studio_media_upload_5_3642d8ed-anonymised_7614-091,/kaggle/working/images/train/anonymised_7614-091.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3642d8ed-anonymised_7614-091.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e87f6a23-anonymised_7614-095,/kaggle/working/images/train/anonymised_7614-095.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e87f6a23-anonymised_7614-095.png,3507,4960
.._.._label-studio_label-studio_media_upload_5_6c75f39b-anonymised_7614-096,/kaggle/working/images/train/anonymised_7614-096.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6c75f39b-anonymised_7614-096.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e48578ce-anonymised_7614-097,/kaggle/working/images/train/anonymised_7614-097.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e48578ce-anonymised_7614-097.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ad8e11b7-anonymised_7614-120,/kaggle/working/images/train/anonymised_7614-120.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ad8e11b7-anonymised_7614-120.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_a4b6c860-anonymised_7615-031,/kaggle/working/images/train/anonymised_7615-031.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a4b6c860-anonymised_7615-031.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_da5aed1d-anonymised_7615-044,/kaggle/working/images/train/anonymised_7615-044.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_da5aed1d-anonymised_7615-044.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9ff0aabd-anonymised_7615-047,/kaggle/working/images/train/anonymised_7615-047.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9ff0aabd-anonymised_7615-047.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_088b665b-anonymised_7615-050,/kaggle/working/images/train/anonymised_7615-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_088b665b-anonymised_7615-050.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_9cd40d6e-anonymised_7615-053,/kaggle/working/images/train/anonymised_7615-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9cd40d6e-anonymised_7615-053.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e8d36ab9-anonymised_7615-055,/kaggle/working/images/train/anonymised_7615-055.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e8d36ab9-anonymised_7615-055.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_c730041a-anonymised_7616-052,/kaggle/working/images/train/anonymised_7616-052.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c730041a-anonymised_7616-052.png,4960,3507
.._.._label-studio_label-studio_media_upload_5_40ef8d53-anonymised_7616-069,/kaggle/working/images/train/anonymised_7616-069.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_40ef8d53-anonymised_7616-069.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f933b7ee-anonymised_7616-085,/kaggle/working/images/train/anonymised_7616-085.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f933b7ee-anonymised_7616-085.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_bcff569d-anonymised_7701-066,/kaggle/working/images/train/anonymised_7701-066.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bcff569d-anonymised_7701-066.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_220da379-anonymised_7701-070,/kaggle/working/images/train/anonymised_7701-070.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_220da379-anonymised_7701-070.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_90e2b99b-anonymised_7701-076,/kaggle/working/images/train/anonymised_7701-076.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_90e2b99b-anonymised_7701-076.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c417533a-anonymised_7701-078,/kaggle/working/images/train/anonymised_7701-078.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c417533a-anonymised_7701-078.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8ed1feef-anonymised_7701-079,/kaggle/working/images/train/anonymised_7701-079.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8ed1feef-anonymised_7701-079.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_af8e6420-anonymised_7701-082,/kaggle/working/images/train/anonymised_7701-082.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_af8e6420-anonymised_7701-082.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_541f1902-anonymised_7701-086,/kaggle/working/images/train/anonymised_7701-086.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_541f1902-anonymised_7701-086.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e8650df4-anonymised_7701-089,/kaggle/working/images/train/anonymised_7701-089.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e8650df4-anonymised_7701-089.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_27c88ae6-anonymised_7701-090,/kaggle/working/images/train/anonymised_7701-090.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_27c88ae6-anonymised_7701-090.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8c0af4a2-anonymised_7701-091,/kaggle/working/images/train/anonymised_7701-091.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8c0af4a2-anonymised_7701-091.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_25ce4b6d-anonymised_7701-092,/kaggle/working/images/train/anonymised_7701-092.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_25ce4b6d-anonymised_7701-092.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_19c81bbb-anonymised_7701-097,/kaggle/working/images/train/anonymised_7701-097.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_19c81bbb-anonymised_7701-097.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_c77ee588-anonymised_7702-100,/kaggle/working/images/train/anonymised_7702-100.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c77ee588-anonymised_7702-100.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c9dd5318-anonymised_7702-108,/kaggle/working/images/train/anonymised_7702-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c9dd5318-anonymised_7702-108.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d8297577-anonymised_7702-118,/kaggle/working/images/train/anonymised_7702-118.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d8297577-anonymised_7702-118.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_704b6144-anonymised_7703-046,/kaggle/working/images/train/anonymised_7703-046.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_704b6144-anonymised_7703-046.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2493a09d-anonymised_7703-048,/kaggle/working/images/train/anonymised_7703-048.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2493a09d-anonymised_7703-048.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_845e6b00-anonymised_7703-050,/kaggle/working/images/train/anonymised_7703-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_845e6b00-anonymised_7703-050.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7885784d-anonymised_7703-053,/kaggle/working/images/train/anonymised_7703-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7885784d-anonymised_7703-053.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1e9eb946-anonymised_7703-058,/kaggle/working/images/train/anonymised_7703-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1e9eb946-anonymised_7703-058.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ae2e1793-anonymised_7703-059,/kaggle/working/images/train/anonymised_7703-059.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ae2e1793-anonymised_7703-059.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1e3e4da0-anonymised_7703-060,/kaggle/working/images/train/anonymised_7703-060.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1e3e4da0-anonymised_7703-060.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2c2c7c2b-anonymised_7703-061,/kaggle/working/images/train/anonymised_7703-061.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2c2c7c2b-anonymised_7703-061.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d7d2d9e3-anonymised_7703-062,/kaggle/working/images/train/anonymised_7703-062.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d7d2d9e3-anonymised_7703-062.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d1edb151-anonymised_7703-063,/kaggle/working/images/train/anonymised_7703-063.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d1edb151-anonymised_7703-063.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_16313f4d-anonymised_7703-067,/kaggle/working/images/train/anonymised_7703-067.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_16313f4d-anonymised_7703-067.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c4efe0a9-anonymised_7703-073,/kaggle/working/images/train/anonymised_7703-073.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c4efe0a9-anonymised_7703-073.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3487541f-anonymised_7703-079,/kaggle/working/images/train/anonymised_7703-079.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3487541f-anonymised_7703-079.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9695b2cc-anonymised_7703-084,/kaggle/working/images/train/anonymised_7703-084.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9695b2cc-anonymised_7703-084.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0e2059d1-anonymised_7703-085,/kaggle/working/images/train/anonymised_7703-085.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0e2059d1-anonymised_7703-085.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3e0ff2bd-anonymised_7703-090,/kaggle/working/images/train/anonymised_7703-090.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3e0ff2bd-anonymised_7703-090.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_30249dde-anonymised_7703-095,/kaggle/working/images/train/anonymised_7703-095.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_30249dde-anonymised_7703-095.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_67d6612a-anonymised_7703-097,/kaggle/working/images/train/anonymised_7703-097.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_67d6612a-anonymised_7703-097.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_10955e2a-anonymised_7703-103,/kaggle/working/images/train/anonymised_7703-103.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_10955e2a-anonymised_7703-103.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_53a0174e-anonymised_7703-104,/kaggle/working/images/train/anonymised_7703-104.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_53a0174e-anonymised_7703-104.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_330a1758-anonymised_7703-108,/kaggle/working/images/train/anonymised_7703-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_330a1758-anonymised_7703-108.png,2496,3520
